## Wed Dec 27 23:47:52 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_gxfr40pc --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_gxfr40pc --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_gxfr40pc/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
631	582899.Hden_0711	1.22e-108	322.0	COG0625@1|root,COG0625@2|Bacteria	2|Bacteria	O	glutathione transferase activity	-	-	2.5.1.18,4.5.1.3	ko:K00799,ko:K17070	ko00480,ko00625,ko00980,ko00982,ko00983,ko01120,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00625,map00980,map00982,map00983,map01120,map01524,map05200,map05204,map05225,map05418	-	R00603,R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00337,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	-	GST_C,GST_C_2,GST_N,GST_N_2,GST_N_3
632	215803.DB30_6632	1.25e-75	237.0	COG5640@1|root,COG5640@2|Bacteria,1RIHF@1224|Proteobacteria,42STC@68525|delta/epsilon subdivisions,2WPTD@28221|Deltaproteobacteria,2Z0D2@29|Myxococcales	28221|Deltaproteobacteria	O	Trypsin-like serine protease	-	-	3.4.21.4	ko:K01312	ko04080,ko04972,ko04974,ko05164,map04080,map04972,map04974,map05164	-	-	-	ko00000,ko00001,ko01000,ko01002,ko04147	-	-	-	Trypsin
633	591001.Acfer_1817	0.0	1181.0	COG4799@1|root,COG4799@2|Bacteria,1TQCV@1239|Firmicutes	1239|Firmicutes	I	acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)	gcdA	-	4.1.1.70	ko:K01615	ko00362,ko00650,ko01120,map00362,map00650,map01120	-	R03028	RC00832	ko00000,ko00001,ko01000,ko02000	3.B.1.1.3	-	-	Carboxyl_trans
634	7227.FBpp0080148	0.0	1853.0	COG0749@1|root,KOG3657@2759|Eukaryota,38B9M@33154|Opisthokonta,3BDZA@33208|Metazoa,3CX5W@33213|Bilateria,41X18@6656|Arthropoda,3SK2H@50557|Insecta,44YZS@7147|Diptera,45N52@7214|Drosophilidae	33208|Metazoa	H	DNA-directed DNA polymerase activity. It is involved in the biological process described with DNA replication	POLG	GO:0000002,GO:0000003,GO:0000731,GO:0001678,GO:0002020,GO:0003006,GO:0003008,GO:0003674,GO:0003682,GO:0003824,GO:0003887,GO:0004518,GO:0004527,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005760,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006264,GO:0006281,GO:0006284,GO:0006287,GO:0006298,GO:0006725,GO:0006807,GO:0006810,GO:0006928,GO:0006950,GO:0006974,GO:0006996,GO:0007005,GO:0007017,GO:0007018,GO:0007275,GO:0007548,GO:0007562,GO:0007568,GO:0007588,GO:0008088,GO:0008150,GO:0008152,GO:0008340,GO:0008406,GO:0008408,GO:0009058,GO:0009059,GO:0009295,GO:0009314,GO:0009416,GO:0009628,GO:0009743,GO:0009746,GO:0009749,GO:0009987,GO:0010033,GO:0010212,GO:0010259,GO:0010332,GO:0010970,GO:0016043,GO:0016740,GO:0016772,GO:0016779,GO:0016787,GO:0016788,GO:0018130,GO:0019438,GO:0019725,GO:0019896,GO:0019899,GO:0022414,GO:0030421,GO:0030424,GO:0030705,GO:0031974,GO:0032042,GO:0032501,GO:0032502,GO:0032991,GO:0033267,GO:0033500,GO:0033554,GO:0034061,GO:0034284,GO:0034641,GO:0034643,GO:0034645,GO:0034654,GO:0036296,GO:0042221,GO:0042575,GO:0042592,GO:0042593,GO:0042645,GO:0042995,GO:0043005,GO:0043170,GO:0043195,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043679,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044306,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044456,GO:0044463,GO:0044464,GO:0045137,GO:0045202,GO:0046483,GO:0046907,GO:0047497,GO:0048513,GO:0048608,GO:0048731,GO:0048856,GO:0048878,GO:0050896,GO:0051179,GO:0051234,GO:0051640,GO:0051641,GO:0051646,GO:0051649,GO:0051654,GO:0051656,GO:0051716,GO:0055082,GO:0055093,GO:0061458,GO:0061695,GO:0065007,GO:0065008,GO:0070013,GO:0070482,GO:0070887,GO:0071310,GO:0071322,GO:0071326,GO:0071331,GO:0071333,GO:0071684,GO:0071704,GO:0071840,GO:0071897,GO:0072384,GO:0090304,GO:0090305,GO:0097458,GO:0098793,GO:0098798,GO:0098930,GO:0099111,GO:0120025,GO:0120038,GO:0140097,GO:0150034,GO:1901360,GO:1901362,GO:1901576,GO:1901700,GO:1901701,GO:1902494,GO:1990234	2.7.7.7	ko:K02332	ko01100,ko04139,map01100,map04139	M00294	-	-	ko00000,ko00001,ko00002,ko01000,ko03029,ko03032	-	-	-	DNA_pol_A
635	9606.ENSP00000379873	7.06e-194	541.0	2CV1G@1|root,2RQEK@2759|Eukaryota,39XY0@33154|Opisthokonta,3BNS8@33208|Metazoa,3D1TZ@33213|Bilateria,483A8@7711|Chordata,48V6P@7742|Vertebrata,3JD16@40674|Mammalia,35BEG@314146|Euarchontoglires,4MCGE@9443|Primates,4N4ME@9604|Hominidae	33208|Metazoa	T	Belongs to the MHC class I family	HLA-A	GO:0000139,GO:0001775,GO:0001817,GO:0001819,GO:0001910,GO:0001911,GO:0001912,GO:0001914,GO:0001916,GO:0002250,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002428,GO:0002443,GO:0002444,GO:0002446,GO:0002474,GO:0002475,GO:0002476,GO:0002478,GO:0002479,GO:0002480,GO:0002483,GO:0002484,GO:0002486,GO:0002637,GO:0002639,GO:0002643,GO:0002645,GO:0002664,GO:0002666,GO:0002667,GO:0002682,GO:0002683,GO:0002684,GO:0002694,GO:0002695,GO:0002696,GO:0002697,GO:0002698,GO:0002699,GO:0002700,GO:0002702,GO:0002703,GO:0002704,GO:0002705,GO:0002706,GO:0002707,GO:0002708,GO:0002709,GO:0002711,GO:0002715,GO:0002716,GO:0002717,GO:0002718,GO:0002720,GO:0002724,GO:0002726,GO:0002764,GO:0002765,GO:0002767,GO:0002768,GO:0002791,GO:0002793,GO:0002819,GO:0002821,GO:0002822,GO:0002824,GO:0002911,GO:0003674,GO:0003823,GO:0004888,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005769,GO:0005783,GO:0005789,GO:0005794,GO:0005795,GO:0005797,GO:0005798,GO:0005886,GO:0005887,GO:0006464,GO:0006807,GO:0006810,GO:0006887,GO:0006950,GO:0006952,GO:0006955,GO:0006959,GO:0006968,GO:0007154,GO:0007162,GO:0007165,GO:0007166,GO:0008150,GO:0008152,GO:0008284,GO:0008285,GO:0009595,GO:0009605,GO:0009607,GO:0009617,GO:0009986,GO:0009987,GO:0010008,GO:0010033,GO:0012505,GO:0012506,GO:0012507,GO:0016020,GO:0016021,GO:0016032,GO:0016043,GO:0016045,GO:0016192,GO:0016567,GO:0019221,GO:0019538,GO:0019730,GO:0019731,GO:0019882,GO:0019883,GO:0019884,GO:0019885,GO:0022407,GO:0022408,GO:0022409,GO:0022607,GO:0023052,GO:0030133,GO:0030134,GO:0030135,GO:0030139,GO:0030141,GO:0030155,GO:0030176,GO:0030658,GO:0030659,GO:0030660,GO:0030662,GO:0030666,GO:0030667,GO:0030670,GO:0030881,GO:0031090,GO:0031224,GO:0031226,GO:0031227,GO:0031341,GO:0031342,GO:0031343,GO:0031347,GO:0031348,GO:0031349,GO:0031410,GO:0031901,GO:0031982,GO:0031984,GO:0031985,GO:0032393,GO:0032398,GO:0032446,GO:0032649,GO:0032655,GO:0032656,GO:0032673,GO:0032675,GO:0032679,GO:0032680,GO:0032729,GO:0032735,GO:0032736,GO:0032753,GO:0032759,GO:0032760,GO:0032879,GO:0032880,GO:0032940,GO:0032944,GO:0032945,GO:0032946,GO:0032991,GO:0033218,GO:0034097,GO:0034340,GO:0034341,GO:0036037,GO:0036211,GO:0036230,GO:0038023,GO:0042102,GO:0042110,GO:0042119,GO:0042127,GO:0042129,GO:0042130,GO:0042175,GO:0042221,GO:0042269,GO:0042270,GO:0042277,GO:0042287,GO:0042288,GO:0042590,GO:0042605,GO:0042608,GO:0042611,GO:0042612,GO:0042742,GO:0042802,GO:0042803,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043299,GO:0043312,GO:0043412,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044433,GO:0044440,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044877,GO:0045055,GO:0045087,GO:0045088,GO:0045089,GO:0045321,GO:0045335,GO:0045580,GO:0045582,GO:0045589,GO:0045591,GO:0045595,GO:0045596,GO:0045597,GO:0045619,GO:0045621,GO:0045785,GO:0045824,GO:0045953,GO:0046631,GO:0046634,GO:0046635,GO:0046640,GO:0046641,GO:0046649,GO:0046703,GO:0046903,GO:0046977,GO:0046978,GO:0046979,GO:0046983,GO:0048002,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0050670,GO:0050671,GO:0050672,GO:0050690,GO:0050708,GO:0050714,GO:0050776,GO:0050777,GO:0050778,GO:0050789,GO:0050793,GO:0050794,GO:0050830,GO:0050863,GO:0050865,GO:0050866,GO:0050867,GO:0050868,GO:0050870,GO:0050896,GO:0051023,GO:0051024,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051087,GO:0051093,GO:0051094,GO:0051179,GO:0051222,GO:0051223,GO:0051234,GO:0051239,GO:0051240,GO:0051241,GO:0051249,GO:0051250,GO:0051251,GO:0051259,GO:0051262,GO:0051290,GO:0051291,GO:0051606,GO:0051704,GO:0051707,GO:0051716,GO:0055037,GO:0055038,GO:0060089,GO:0060333,GO:0060337,GO:0065003,GO:0065007,GO:0070201,GO:0070647,GO:0070663,GO:0070664,GO:0070665,GO:0070887,GO:0070971,GO:0071310,GO:0071345,GO:0071346,GO:0071357,GO:0071556,GO:0071704,GO:0071840,GO:0071944,GO:0080134,GO:0090087,GO:0097708,GO:0098542,GO:0098543,GO:0098552,GO:0098553,GO:0098581,GO:0098588,GO:0098791,GO:0098796,GO:0098797,GO:0098805,GO:0098827,GO:0099503,GO:1901564,GO:1902105,GO:1902106,GO:1902107,GO:1903037,GO:1903038,GO:1903039,GO:1903530,GO:1903532,GO:1903555,GO:1903557,GO:1903706,GO:1903707,GO:1903708,GO:1904951,GO:2000026,GO:2000564,GO:2000566,GO:2000567,GO:2000568,GO:2001185,GO:2001187,GO:2001198,GO:2001199	2.3.2.27	ko:K06751,ko:K12015	ko04144,ko04145,ko04218,ko04514,ko04612,ko04940,ko05165,ko05166,ko05167,ko05168,ko05169,ko05203,ko05320,ko05330,ko05332,ko05416,map04144,map04145,map04218,map04514,map04612,map04940,map05165,map05166,map05167,map05168,map05169,map05203,map05320,map05330,map05332,map05416	-	-	-	ko00000,ko00001,ko00537,ko01000,ko04121,ko04147,ko04516	-	-	-	C1-set,MHC_I,MHC_I_C
636	272563.CD630_06600	7.86e-232	710.0	COG3774@1|root,COG5263@1|root,COG3774@2|Bacteria,COG5263@2|Bacteria,1V0PX@1239|Firmicutes,25BA4@186801|Clostridia	186801|Clostridia	D	Putative cell wall binding repeat	tcdB	-	-	ko:K11063	ko02024,map02024	-	-	-	ko00000,ko00001,ko02042	-	-	-	CW_binding_1,LRR_5,NLPC_P60,Peptidase_C80,TcdA_TcdB,TcdA_TcdB_pore,TcdB_N
637	5691.EAN76422	6.4e-282	769.0	COG1227@1|root,KOG4129@2759|Eukaryota,3XUBB@5653|Kinetoplastida	5653|Kinetoplastida	C	Acidocalcisomal exopolyphosphatase	-	-	3.6.1.11	ko:K01514	ko00230,map00230	-	R03409	RC00002	ko00000,ko00001,ko01000	-	-	-	DHH,DHHA2
638	9612.ENSCAFP00000018659	1.03e-133	380.0	2CDQP@1|root,2R5GJ@2759|Eukaryota,38H2S@33154|Opisthokonta,3BEY8@33208|Metazoa,3CXZI@33213|Bilateria,487D4@7711|Chordata,4904K@7742|Vertebrata,3J6R5@40674|Mammalia,3ET6D@33554|Carnivora	33208|Metazoa	T	Plays an important role in growth control. Its major role in stimulating body growth is to stimulate the liver and other tissues to secrete IGF-1. It stimulates both the differentiation and proliferation of myoblasts. It also stimulates amino acid uptake and protein synthesis in muscle and other tissues	GH1	GO:0000003,GO:0001101,GO:0001501,GO:0001932,GO:0001934,GO:0002028,GO:0002682,GO:0002697,GO:0002790,GO:0002831,GO:0003006,GO:0003008,GO:0003014,GO:0003096,GO:0003674,GO:0003824,GO:0004175,GO:0004197,GO:0005102,GO:0005126,GO:0005131,GO:0005148,GO:0005179,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005768,GO:0005783,GO:0005794,GO:0005802,GO:0005829,GO:0005886,GO:0006417,GO:0006508,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006814,GO:0006915,GO:0006950,GO:0006970,GO:0006972,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007259,GO:0007267,GO:0007275,GO:0007399,GO:0007405,GO:0007565,GO:0007584,GO:0008083,GO:0008104,GO:0008150,GO:0008152,GO:0008219,GO:0008233,GO:0008234,GO:0008283,GO:0009268,GO:0009306,GO:0009314,GO:0009416,GO:0009605,GO:0009628,GO:0009651,GO:0009719,GO:0009725,GO:0009888,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009894,GO:0009896,GO:0009914,GO:0009966,GO:0009967,GO:0009987,GO:0009991,GO:0010033,GO:0010243,GO:0010446,GO:0010468,GO:0010469,GO:0010533,GO:0010536,GO:0010556,GO:0010557,GO:0010562,GO:0010565,GO:0010604,GO:0010605,GO:0010608,GO:0010628,GO:0010629,GO:0010646,GO:0010647,GO:0010648,GO:0010720,GO:0010755,GO:0010757,GO:0010765,GO:0010799,GO:0010800,GO:0010817,GO:0010827,GO:0010828,GO:0010866,GO:0010867,GO:0010893,GO:0010941,GO:0010955,GO:0010959,GO:0010960,GO:0012501,GO:0012505,GO:0014066,GO:0014068,GO:0014070,GO:0015031,GO:0015672,GO:0015833,GO:0016020,GO:0016787,GO:0019216,GO:0019217,GO:0019218,GO:0019220,GO:0019222,GO:0019538,GO:0021700,GO:0022008,GO:0022414,GO:0022898,GO:0023051,GO:0023052,GO:0023056,GO:0023057,GO:0023061,GO:0030001,GO:0030072,GO:0030073,GO:0030141,GO:0030154,GO:0030162,GO:0030323,GO:0030324,GO:0030545,GO:0031012,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031347,GO:0031399,GO:0031400,GO:0031401,GO:0031410,GO:0031667,GO:0031904,GO:0031974,GO:0031982,GO:0031984,GO:0032006,GO:0032008,GO:0032094,GO:0032101,GO:0032268,GO:0032269,GO:0032270,GO:0032350,GO:0032352,GO:0032355,GO:0032368,GO:0032369,GO:0032370,GO:0032409,GO:0032411,GO:0032412,GO:0032414,GO:0032501,GO:0032502,GO:0032781,GO:0032868,GO:0032869,GO:0032870,GO:0032879,GO:0032928,GO:0032930,GO:0032940,GO:0032991,GO:0033036,GO:0033143,GO:0033674,GO:0033993,GO:0034097,GO:0034248,GO:0034250,GO:0034762,GO:0034764,GO:0034765,GO:0034767,GO:0035295,GO:0035556,GO:0035809,GO:0035811,GO:0035846,GO:0040008,GO:0040014,GO:0040018,GO:0042221,GO:0042304,GO:0042325,GO:0042327,GO:0042493,GO:0042509,GO:0042531,GO:0042538,GO:0042592,GO:0042886,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0043085,GO:0043170,GO:0043200,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043235,GO:0043266,GO:0043268,GO:0043269,GO:0043270,GO:0043405,GO:0043406,GO:0043408,GO:0043410,GO:0043434,GO:0043462,GO:0043549,GO:0043567,GO:0043568,GO:0043900,GO:0044057,GO:0044060,GO:0044093,GO:0044238,GO:0044421,GO:0044422,GO:0044424,GO:0044431,GO:0044433,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0044706,GO:0045184,GO:0045540,GO:0045542,GO:0045595,GO:0045597,GO:0045717,GO:0045723,GO:0045727,GO:0045833,GO:0045834,GO:0045859,GO:0045860,GO:0045861,GO:0045922,GO:0045923,GO:0045927,GO:0045937,GO:0045940,GO:0046425,GO:0046427,GO:0046879,GO:0046883,GO:0046885,GO:0046886,GO:0046887,GO:0046888,GO:0046889,GO:0046890,GO:0046903,GO:0048018,GO:0048286,GO:0048513,GO:0048518,GO:0048519,GO:0048520,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048608,GO:0048638,GO:0048639,GO:0048699,GO:0048731,GO:0048799,GO:0048856,GO:0048869,GO:0048878,GO:0050688,GO:0050691,GO:0050730,GO:0050731,GO:0050767,GO:0050769,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050795,GO:0050801,GO:0050810,GO:0050878,GO:0050896,GO:0050994,GO:0050996,GO:0051046,GO:0051047,GO:0051048,GO:0051049,GO:0051050,GO:0051051,GO:0051055,GO:0051094,GO:0051171,GO:0051172,GO:0051173,GO:0051174,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051246,GO:0051247,GO:0051248,GO:0051336,GO:0051338,GO:0051345,GO:0051347,GO:0051427,GO:0051704,GO:0051716,GO:0051960,GO:0051962,GO:0055065,GO:0055067,GO:0055074,GO:0055078,GO:0055080,GO:0060066,GO:0060255,GO:0060259,GO:0060284,GO:0060348,GO:0060396,GO:0060397,GO:0060416,GO:0060429,GO:0060541,GO:0060548,GO:0061351,GO:0061458,GO:0062012,GO:0062013,GO:0062014,GO:0065007,GO:0065008,GO:0065009,GO:0070011,GO:0070013,GO:0070195,GO:0070293,GO:0070294,GO:0070613,GO:0070887,GO:0070977,GO:0071071,GO:0071073,GO:0071214,GO:0071310,GO:0071375,GO:0071378,GO:0071417,GO:0071467,GO:0071469,GO:0071495,GO:0071695,GO:0071702,GO:0071704,GO:0071705,GO:0071900,GO:0071902,GO:0071944,GO:0072089,GO:0072507,GO:0080090,GO:0080134,GO:0090030,GO:0090031,GO:0090181,GO:0090205,GO:0090207,GO:0090208,GO:0090322,GO:0097066,GO:0097067,GO:0097153,GO:0097696,GO:0097708,GO:0098771,GO:0098772,GO:0098791,GO:0099503,GO:0104004,GO:0106118,GO:0106120,GO:0140096,GO:1900480,GO:1900482,GO:1901016,GO:1901018,GO:1901214,GO:1901215,GO:1901379,GO:1901381,GO:1901564,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1901983,GO:1901984,GO:1902305,GO:1902307,GO:1902531,GO:1902533,GO:1902930,GO:1902932,GO:1903317,GO:1903318,GO:1903406,GO:1903408,GO:1903487,GO:1903489,GO:1903530,GO:1903531,GO:1903532,GO:1903576,GO:1903725,GO:1903727,GO:1904062,GO:1904064,GO:1904892,GO:1904894,GO:1905952,GO:1905953,GO:1905954,GO:2000026,GO:2000112,GO:2000253,GO:2000377,GO:2000379,GO:2000649,GO:2000651,GO:2000765,GO:2000767,GO:2000831,GO:2000833,GO:2000843,GO:2000844,GO:2000846,GO:2000848,GO:2000855,GO:2000857,GO:2000858,GO:2000860	-	ko:K05438	ko04080,ko04151,ko04630,map04080,map04151,map04630	-	-	-	ko00000,ko00001,ko04052	-	-	-	Hormone_1
639	309800.C498_08220	2.43e-302	824.0	COG0538@1|root,arCOG01164@2157|Archaea,2XTAR@28890|Euryarchaeota,23TEB@183963|Halobacteria	183963|Halobacteria	C	COG0538 Isocitrate dehydrogenases	icd	-	1.1.1.42	ko:K00031	ko00020,ko00480,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,ko04146,map00020,map00480,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230,map04146	M00009,M00010,M00173,M00740	R00267,R00268,R01899	RC00001,RC00084,RC00114,RC00626,RC02801	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Iso_dh
640	10029.XP_007622457.1	1.73e-218	603.0	KOG0759@1|root,KOG0753@2759|Eukaryota,3AEYW@33154|Opisthokonta,3BWVI@33208|Metazoa,3D098@33213|Bilateria,487IW@7711|Chordata,49999@7742|Vertebrata,3J47M@40674|Mammalia,35JUM@314146|Euarchontoglires,4PW20@9989|Rodentia	33208|Metazoa	C	oxidative phosphorylation uncoupler activity	UCP1	GO:0000166,GO:0000302,GO:0001101,GO:0001882,GO:0001883,GO:0002021,GO:0002024,GO:0003674,GO:0005215,GO:0005488,GO:0005504,GO:0005525,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006091,GO:0006355,GO:0006357,GO:0006810,GO:0006811,GO:0006812,GO:0006839,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0008289,GO:0009266,GO:0009409,GO:0009605,GO:0009628,GO:0009719,GO:0009725,GO:0009889,GO:0009893,GO:0009987,GO:0009991,GO:0010033,GO:0010468,GO:0010556,GO:0014070,GO:0015672,GO:0016020,GO:0016021,GO:0017076,GO:0017077,GO:0019001,GO:0019003,GO:0019219,GO:0019222,GO:0019866,GO:0022857,GO:0030154,GO:0031090,GO:0031224,GO:0031323,GO:0031326,GO:0031406,GO:0031667,GO:0031966,GO:0031967,GO:0031975,GO:0032501,GO:0032502,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032870,GO:0033293,GO:0033554,GO:0033993,GO:0034220,GO:0034599,GO:0034614,GO:0035639,GO:0036041,GO:0036094,GO:0042221,GO:0043167,GO:0043168,GO:0043177,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0045444,GO:0048518,GO:0048869,GO:0050789,GO:0050794,GO:0050873,GO:0050896,GO:0051171,GO:0051179,GO:0051234,GO:0051252,GO:0051716,GO:0055085,GO:0060255,GO:0065007,GO:0070542,GO:0070887,GO:0071229,GO:0071310,GO:0071396,GO:0071398,GO:0071407,GO:0071495,GO:0080090,GO:0097159,GO:0097305,GO:0097306,GO:0097367,GO:0098655,GO:0098660,GO:0098662,GO:1901265,GO:1901363,GO:1901611,GO:1901612,GO:1901654,GO:1901655,GO:1901700,GO:1901701,GO:1902600,GO:1903426,GO:1903494,GO:1903495,GO:1903506,GO:1990542,GO:1990845,GO:2000112,GO:2000377,GO:2001141	-	ko:K08769,ko:K15103	ko03320,ko04371,ko04714,ko05016,map03320,map04371,map04714,map05016	-	-	-	ko00000,ko00001,ko02000	2.A.29.3.1,2.A.29.3.2,2.A.29.3.3,2.A.29.3.4,2.A.29.3.5	-	-	Mito_carr
641	29760.VIT_17s0000g04600.t01	7.16e-76	244.0	COG1185@1|root,KOG1520@2759|Eukaryota,37YIS@33090|Viridiplantae,3GEZG@35493|Streptophyta	35493|Streptophyta	J	strictosidine synthase	-	GO:0001101,GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005783,GO:0005794,GO:0005886,GO:0005911,GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009505,GO:0009506,GO:0009605,GO:0009611,GO:0009719,GO:0009725,GO:0009753,GO:0009987,GO:0009991,GO:0010033,GO:0012505,GO:0016020,GO:0016787,GO:0016788,GO:0016829,GO:0016840,GO:0016843,GO:0016844,GO:0030054,GO:0030312,GO:0031090,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0042221,GO:0042594,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0050896,GO:0051365,GO:0051716,GO:0055044,GO:0071496,GO:0071944,GO:0098588,GO:0098805,GO:1901700	4.3.3.2	ko:K01757,ko:K21407	ko00901,ko01100,ko01110,map00901,map01100,map01110	-	R03738	RC01072,RC01568	ko00000,ko00001,ko01000,ko04131	-	-	-	Str_synth
642	716541.ECL_05079	3.85e-145	419.0	COG1609@1|root,COG1609@2|Bacteria,1P1Q3@1224|Proteobacteria,1RRPZ@1236|Gammaproteobacteria,3X3PP@547|Enterobacter	1236|Gammaproteobacteria	K	helix_turn _helix lactose operon repressor	rafR	-	-	ko:K02529	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
