## Wed Dec 27 18:28:19 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_rcy1ow6n --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_rcy1ow6n --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_rcy1ow6n/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
cor_112	79684.XP_005350159.1	7.86e-212	585.0	KOG3126@1|root,KOG3126@2759|Eukaryota,38GZH@33154|Opisthokonta,3BHPT@33208|Metazoa,3D0AE@33213|Bilateria,483N4@7711|Chordata,4920J@7742|Vertebrata,3J48Q@40674|Mammalia,359Y5@314146|Euarchontoglires,4PSGF@9989|Rodentia	33208|Metazoa	P	Eukaryotic porin	VDAC1	GO:0003674,GO:0005215,GO:0005216,GO:0005244,GO:0005253,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005757,GO:0005759,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006914,GO:0006915,GO:0008150,GO:0008152,GO:0008219,GO:0008308,GO:0008509,GO:0009056,GO:0009295,GO:0009888,GO:0009894,GO:0009987,GO:0010506,GO:0010821,GO:0012501,GO:0015075,GO:0015103,GO:0015267,GO:0015318,GO:0015698,GO:0016020,GO:0016021,GO:0016236,GO:0019222,GO:0019867,GO:0019899,GO:0019900,GO:0019901,GO:0022803,GO:0022832,GO:0022836,GO:0022838,GO:0022839,GO:0022857,GO:0030154,GO:0030855,GO:0031090,GO:0031224,GO:0031323,GO:0031329,GO:0031966,GO:0031967,GO:0031968,GO:0031974,GO:0031975,GO:0032502,GO:0032991,GO:0033043,GO:0034220,GO:0042645,GO:0042802,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044248,GO:0044325,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046930,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051128,GO:0051179,GO:0051234,GO:0055085,GO:0060429,GO:0061919,GO:0065007,GO:0070013,GO:0071944,GO:0098588,GO:0098656,GO:0098796,GO:0098798,GO:0098805,GO:1903146	-	ko:K05862	ko04020,ko04022,ko04217,ko04218,ko04621,ko04979,ko05012,ko05016,ko05164,ko05166,map04020,map04022,map04217,map04218,map04621,map04979,map05012,map05016,map05164,map05166	-	-	-	ko00000,ko00001,ko02000,ko03029	1.B.8.1	-	-	Porin_3
cor_113	90675.XP_010433956.1	2.62e-239	659.0	COG0697@1|root,KOG1582@2759|Eukaryota,37KZ2@33090|Viridiplantae,3GN1F@35493|Streptophyta,3HZ7U@3699|Brassicales	35493|Streptophyta	G	UAA transporter family	-	GO:0000139,GO:0000295,GO:0003674,GO:0005215,GO:0005338,GO:0005346,GO:0005459,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005794,GO:0006810,GO:0006811,GO:0006820,GO:0006862,GO:0008150,GO:0008509,GO:0008514,GO:0012505,GO:0015075,GO:0015165,GO:0015215,GO:0015216,GO:0015605,GO:0015711,GO:0015748,GO:0015780,GO:0015865,GO:0015868,GO:0015931,GO:0015932,GO:0016020,GO:0016021,GO:0022857,GO:0030173,GO:0030176,GO:0031090,GO:0031224,GO:0031227,GO:0031228,GO:0031300,GO:0031301,GO:0031984,GO:0034220,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0046963,GO:0046964,GO:0051179,GO:0051234,GO:0051503,GO:0055085,GO:0071702,GO:0071705,GO:0072334,GO:0072348,GO:0072530,GO:0090481,GO:0098588,GO:0098656,GO:0098791,GO:0098827,GO:1901264,GO:1901505,GO:1901679,GO:1901682,GO:1902559	-	ko:K15277	-	-	-	-	ko00000,ko02000	2.A.7.11.5	-	-	UAA
cor_114	9606.ENSP00000291232	6.32e-103	300.0	2F0WY@1|root,2T201@2759|Eukaryota,3A81A@33154|Opisthokonta,3BTIF@33208|Metazoa,3D7JB@33213|Bilateria,48ERZ@7711|Chordata,49BGN@7742|Vertebrata,3JGZV@40674|Mammalia,35Q2H@314146|Euarchontoglires,4MJH6@9443|Primates,4MU9A@9604|Hominidae	33208|Metazoa	T	Tumor necrosis factor receptor superfamily, member 13C	TNFRSF13C	GO:0001776,GO:0001782,GO:0001817,GO:0001819,GO:0002260,GO:0002376,GO:0002634,GO:0002636,GO:0002682,GO:0002684,GO:0002694,GO:0002696,GO:0002819,GO:0002821,GO:0002822,GO:0002824,GO:0005575,GO:0005623,GO:0005886,GO:0007154,GO:0007165,GO:0007166,GO:0008150,GO:0008284,GO:0009889,GO:0009891,GO:0009893,GO:0009897,GO:0009986,GO:0009987,GO:0010033,GO:0010556,GO:0010557,GO:0010604,GO:0016020,GO:0016021,GO:0019221,GO:0019222,GO:0022407,GO:0022409,GO:0022603,GO:0023052,GO:0030155,GO:0030888,GO:0030890,GO:0031224,GO:0031294,GO:0031295,GO:0031296,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032649,GO:0032729,GO:0032944,GO:0032946,GO:0033209,GO:0034097,GO:0034612,GO:0042035,GO:0042102,GO:0042108,GO:0042127,GO:0042129,GO:0042221,GO:0042592,GO:0044425,GO:0044459,GO:0044464,GO:0045072,GO:0045078,GO:0045785,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0048872,GO:0050670,GO:0050671,GO:0050776,GO:0050778,GO:0050789,GO:0050793,GO:0050794,GO:0050863,GO:0050864,GO:0050865,GO:0050867,GO:0050870,GO:0050871,GO:0050896,GO:0051094,GO:0051171,GO:0051173,GO:0051239,GO:0051240,GO:0051246,GO:0051247,GO:0051249,GO:0051251,GO:0051716,GO:0060255,GO:0065007,GO:0065008,GO:0070663,GO:0070665,GO:0070887,GO:0071310,GO:0071345,GO:0071356,GO:0071944,GO:0080090,GO:0098552,GO:1903037,GO:1903039	-	ko:K05151	ko04060,ko04064,ko04672,ko05166,ko05340,map04060,map04064,map04672,map05166,map05340	-	-	-	ko00000,ko00001,ko04050,ko04090	-	-	-	BaffR-Tall_bind
cor_115	155864.EDL933_2377	3.8e-43	140.0	2CJWQ@1|root,32YI2@2|Bacteria,1N769@1224|Proteobacteria,1SCNV@1236|Gammaproteobacteria,3XPZZ@561|Escherichia	1236|Gammaproteobacteria	S	The phage shock protein (psp) operon (pspABCDE) may play a significant role in the competition for survival under nutrient- or energy-limited conditions. PspB is involved in transcription regulation	pspB	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K03970	-	-	-	-	ko00000,ko02048	-	-	-	PspB
cor_116	4932.YDR049W	0.0	1200.0	KOG2505@1|root,KOG2505@2759|Eukaryota,39G6A@33154|Opisthokonta,3NUJE@4751|Fungi,3QN31@4890|Ascomycota,3RRP2@4891|Saccharomycetes,3RY1I@4893|Saccharomycetaceae	4751|Fungi	A	Saccharomyces cerevisiae YDR049w	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005783,GO:0005789,GO:0005829,GO:0006508,GO:0006511,GO:0006515,GO:0006807,GO:0006950,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010033,GO:0010243,GO:0010498,GO:0012505,GO:0016020,GO:0019538,GO:0019867,GO:0019941,GO:0030163,GO:0030433,GO:0031090,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0031984,GO:0032991,GO:0033554,GO:0034976,GO:0035966,GO:0035967,GO:0036266,GO:0036503,GO:0042175,GO:0042221,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044432,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0050896,GO:0051603,GO:0051716,GO:0051788,GO:0070887,GO:0071218,GO:0071310,GO:0071630,GO:0071704,GO:0072671,GO:0098588,GO:0098796,GO:0098798,GO:0098799,GO:0098805,GO:0098827,GO:1901564,GO:1901565,GO:1901575,GO:1901698	-	-	-	-	-	-	-	-	-	-	Ank_5
cor_117	316407.85677012	3.55e-296	810.0	COG2610@1|root,COG2610@2|Bacteria,1MUFG@1224|Proteobacteria,1RNGE@1236|Gammaproteobacteria,3XNJE@561|Escherichia	1236|Gammaproteobacteria	P	gluconate transporter	idnT	GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008028,GO:0008150,GO:0008509,GO:0008514,GO:0008643,GO:0015075,GO:0015128,GO:0015144,GO:0015318,GO:0015568,GO:0015711,GO:0015718,GO:0015726,GO:0015849,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0034219,GO:0034220,GO:0035429,GO:0042873,GO:0042879,GO:0044425,GO:0044459,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098656,GO:1903825,GO:1905039	-	ko:K03299,ko:K06155,ko:K06157	-	-	-	-	ko00000,ko02000	2.A.8,2.A.8.1.2,2.A.8.1.4	-	iSSON_1240.SSON_3547	GntP_permease
cor_118	155864.EDL933_5158	3.15e-51	162.0	COG1826@1|root,COG1826@2|Bacteria,1N6S4@1224|Proteobacteria,1SCC7@1236|Gammaproteobacteria,3XPXZ@561|Escherichia	1236|Gammaproteobacteria	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. TatA could form the protein-conducting channel of the Tat system	tatA	GO:0002790,GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005887,GO:0006810,GO:0006886,GO:0008104,GO:0008150,GO:0008320,GO:0008565,GO:0009306,GO:0009977,GO:0009987,GO:0015031,GO:0015291,GO:0015399,GO:0015405,GO:0015450,GO:0015833,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0022884,GO:0031224,GO:0031226,GO:0032940,GO:0032991,GO:0033036,GO:0033281,GO:0034613,GO:0042802,GO:0042886,GO:0042887,GO:0043953,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0045184,GO:0046903,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0065002,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071944,GO:0098796,GO:0098797,GO:1904680	-	ko:K03116	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	MttA_Hcf106
cor_119	10090.ENSMUSP00000028377	0.0	3647.0	KOG2301@1|root,KOG2301@2759|Eukaryota,38BYK@33154|Opisthokonta,3B9I5@33208|Metazoa,3CRAE@33213|Bilateria,4863B@7711|Chordata,48XU3@7742|Vertebrata,3J2SD@40674|Mammalia,3594E@314146|Euarchontoglires,4PY3M@9989|Rodentia	33208|Metazoa	P	Cytoplasmic domain of voltage-gated Na+ ion channel	SCN2A	GO:0001508,GO:0001518,GO:0002027,GO:0002028,GO:0003008,GO:0003012,GO:0003013,GO:0003015,GO:0003205,GO:0003231,GO:0003254,GO:0003674,GO:0005215,GO:0005216,GO:0005248,GO:0005261,GO:0005272,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005783,GO:0005886,GO:0005887,GO:0005901,GO:0005911,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006814,GO:0006836,GO:0006928,GO:0006936,GO:0006937,GO:0006941,GO:0006942,GO:0006950,GO:0006952,GO:0006954,GO:0007154,GO:0007267,GO:0007272,GO:0007275,GO:0007399,GO:0007507,GO:0007517,GO:0007600,GO:0007605,GO:0007610,GO:0007626,GO:0007628,GO:0008015,GO:0008016,GO:0008092,GO:0008150,GO:0008284,GO:0008324,GO:0008344,GO:0008366,GO:0009581,GO:0009582,GO:0009605,GO:0009612,GO:0009628,GO:0009636,GO:0009791,GO:0009986,GO:0009987,GO:0010033,GO:0010035,GO:0010038,GO:0010460,GO:0010765,GO:0010959,GO:0012505,GO:0014070,GO:0014704,GO:0014854,GO:0014870,GO:0014874,GO:0014877,GO:0014894,GO:0015075,GO:0015077,GO:0015081,GO:0015267,GO:0015318,GO:0015672,GO:0015695,GO:0015696,GO:0015871,GO:0016020,GO:0016021,GO:0016328,GO:0016604,GO:0017085,GO:0017134,GO:0019226,GO:0019227,GO:0019228,GO:0019233,GO:0019838,GO:0019899,GO:0019900,GO:0019901,GO:0019904,GO:0022803,GO:0022838,GO:0022857,GO:0022890,GO:0023052,GO:0030001,GO:0030016,GO:0030017,GO:0030018,GO:0030029,GO:0030048,GO:0030054,GO:0030275,GO:0030315,GO:0030424,GO:0030425,GO:0030506,GO:0030534,GO:0031224,GO:0031226,GO:0031402,GO:0031420,GO:0031625,GO:0031674,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032879,GO:0032970,GO:0032991,GO:0033267,GO:0033268,GO:0033555,GO:0034220,GO:0034702,GO:0034703,GO:0034706,GO:0034762,GO:0034765,GO:0035637,GO:0035725,GO:0036477,GO:0042127,GO:0042221,GO:0042383,GO:0042391,GO:0042552,GO:0042592,GO:0042995,GO:0043005,GO:0043025,GO:0043167,GO:0043169,GO:0043194,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043269,GO:0043270,GO:0043292,GO:0043502,GO:0043522,GO:0044057,GO:0044291,GO:0044297,GO:0044304,GO:0044325,GO:0044389,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044444,GO:0044446,GO:0044449,GO:0044451,GO:0044459,GO:0044463,GO:0044464,GO:0044853,GO:0045121,GO:0045760,GO:0045823,GO:0046677,GO:0046684,GO:0046872,GO:0046873,GO:0048265,GO:0048266,GO:0048513,GO:0048518,GO:0048522,GO:0048583,GO:0048731,GO:0048856,GO:0048878,GO:0050678,GO:0050679,GO:0050789,GO:0050794,GO:0050801,GO:0050877,GO:0050884,GO:0050896,GO:0050905,GO:0050906,GO:0050954,GO:0050966,GO:0050974,GO:0050982,GO:0050998,GO:0051049,GO:0051050,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051270,GO:0051592,GO:0051606,GO:0051716,GO:0051899,GO:0055065,GO:0055074,GO:0055080,GO:0055085,GO:0055117,GO:0060047,GO:0060048,GO:0060306,GO:0060307,GO:0060371,GO:0060372,GO:0060373,GO:0061061,GO:0061337,GO:0065007,GO:0065008,GO:0070013,GO:0070252,GO:0070887,GO:0071236,GO:0071241,GO:0071248,GO:0071277,GO:0071702,GO:0071705,GO:0071944,GO:0072359,GO:0072507,GO:0086001,GO:0086002,GO:0086003,GO:0086004,GO:0086005,GO:0086006,GO:0086010,GO:0086012,GO:0086014,GO:0086015,GO:0086016,GO:0086017,GO:0086018,GO:0086019,GO:0086026,GO:0086027,GO:0086028,GO:0086029,GO:0086043,GO:0086045,GO:0086046,GO:0086047,GO:0086048,GO:0086060,GO:0086061,GO:0086062,GO:0086063,GO:0086065,GO:0086066,GO:0086067,GO:0086068,GO:0086069,GO:0086070,GO:0086091,GO:0090257,GO:0090659,GO:0097110,GO:0097447,GO:0097458,GO:0098589,GO:0098590,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:0098796,GO:0098797,GO:0098805,GO:0098857,GO:0098870,GO:0098900,GO:0098912,GO:0099080,GO:0099081,GO:0099512,GO:0099623,GO:0120025,GO:0120038,GO:1902305,GO:1902495,GO:1903115,GO:1903522,GO:1903524,GO:1904062,GO:1990351	-	ko:K04833,ko:K04834,ko:K04836,ko:K04837,ko:K04838,ko:K04840,ko:K04841	ko04261,ko04728,ko04742,map04261,map04728,map04742	-	-	-	ko00000,ko00001,ko04040	1.A.1.10.1,1.A.1.10.12,1.A.1.10.3,1.A.1.10.4,1.A.1.10.5,1.A.1.10.7,1.A.1.10.8	-	-	GPHH,Ion_trans,Na_trans_assoc,Na_trans_cytopl
cor_120	10029.XP_007613445.1	7.38e-168	481.0	KOG0118@1|root,KOG0118@2759|Eukaryota,39ST6@33154|Opisthokonta,3BA81@33208|Metazoa,3CRMB@33213|Bilateria,485HG@7711|Chordata,48V1Y@7742|Vertebrata,3JD71@40674|Mammalia,35A0P@314146|Euarchontoglires,4PV32@9989|Rodentia	33208|Metazoa	A	heterogeneous nuclear ribonucleoprotein	HNRNPA3	GO:0000003,GO:0000375,GO:0000377,GO:0000381,GO:0000398,GO:0000781,GO:0000785,GO:0000792,GO:0001654,GO:0001745,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003723,GO:0003727,GO:0003729,GO:0003730,GO:0005215,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005681,GO:0005694,GO:0005700,GO:0005703,GO:0005737,GO:0006139,GO:0006396,GO:0006397,GO:0006403,GO:0006417,GO:0006725,GO:0006807,GO:0006810,GO:0006950,GO:0007044,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007423,GO:0007548,GO:0008150,GO:0008152,GO:0008380,GO:0008406,GO:0008585,GO:0009266,GO:0009408,GO:0009605,GO:0009628,GO:0009653,GO:0009887,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0009991,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010605,GO:0010608,GO:0010628,GO:0010629,GO:0015931,GO:0015932,GO:0016043,GO:0016070,GO:0016071,GO:0016604,GO:0016607,GO:0019219,GO:0019222,GO:0019827,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0022857,GO:0022884,GO:0030154,GO:0030718,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031328,GO:0031581,GO:0031667,GO:0031974,GO:0031981,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032504,GO:0032991,GO:0033036,GO:0033119,GO:0034248,GO:0034250,GO:0034329,GO:0034330,GO:0034641,GO:0035062,GO:0035770,GO:0036099,GO:0042594,GO:0042995,GO:0043005,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043484,GO:0043565,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044703,GO:0045137,GO:0045727,GO:0045934,GO:0046483,GO:0046545,GO:0046660,GO:0048024,GO:0048027,GO:0048468,GO:0048477,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048592,GO:0048608,GO:0048609,GO:0048731,GO:0048749,GO:0048856,GO:0048869,GO:0050657,GO:0050658,GO:0050684,GO:0050789,GO:0050794,GO:0050896,GO:0051028,GO:0051032,GO:0051033,GO:0051171,GO:0051172,GO:0051173,GO:0051179,GO:0051234,GO:0051236,GO:0051246,GO:0051247,GO:0051252,GO:0051253,GO:0051704,GO:0055085,GO:0060255,GO:0061458,GO:0065007,GO:0070013,GO:0071013,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0080090,GO:0090304,GO:0090596,GO:0097159,GO:0097458,GO:0098687,GO:0098727,GO:0120025,GO:1901360,GO:1901363,GO:1902494,GO:1903311,GO:1990124,GO:1990904,GO:2000112	-	ko:K12741,ko:K13158,ko:K14411	ko03015,ko03040,map03015,map03040	-	-	-	ko00000,ko00001,ko03019,ko03041,ko04147	-	-	-	RRM_1
cor_121	4950.XP_003683110.1	1.29e-27	114.0	2ACFT@1|root,2RYR8@2759|Eukaryota,3A0DI@33154|Opisthokonta,3P2JI@4751|Fungi,3QUVB@4890|Ascomycota,3RUC3@4891|Saccharomycetes,3S0ZH@4893|Saccharomycetaceae	4751|Fungi	A	to Saccharomyces cerevisiae NBP1 (YLR457C) and YPR174C	-	GO:0000226,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005637,GO:0005639,GO:0005737,GO:0005815,GO:0005816,GO:0005823,GO:0005856,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0008150,GO:0008289,GO:0009987,GO:0012505,GO:0015630,GO:0016020,GO:0016021,GO:0016043,GO:0019866,GO:0022402,GO:0022607,GO:0030474,GO:0031023,GO:0031090,GO:0031224,GO:0031229,GO:0031300,GO:0031301,GO:0031965,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044085,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044450,GO:0044453,GO:0044464,GO:0051179,GO:0051234,GO:0051300,GO:0051641,GO:0051649,GO:0061842,GO:0070631,GO:0070632,GO:0071789,GO:0071790,GO:0071840	-	-	-	-	-	-	-	-	-	-	NBP1
cor_122	1440052.EAKF1_ch0731c	2.67e-154	434.0	COG0811@1|root,COG0811@2|Bacteria,1NCWW@1224|Proteobacteria,1RMD4@1236|Gammaproteobacteria,3XN9R@561|Escherichia	1236|Gammaproteobacteria	U	Involved in the TonB-independent uptake of	tolQ	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008150,GO:0015031,GO:0015833,GO:0015893,GO:0016020,GO:0016021,GO:0017038,GO:0030313,GO:0031224,GO:0031226,GO:0031975,GO:0032153,GO:0033036,GO:0042221,GO:0042493,GO:0042886,GO:0042891,GO:0043213,GO:0044425,GO:0044459,GO:0044464,GO:0045184,GO:0050896,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944	-	ko:K03562	ko01120,map01120	-	-	-	ko00000,ko02000	1.A.30.2.2	-	-	MotA_ExbB
cor_123	4932.YJR132W	0.0	2074.0	COG4581@1|root,KOG1991@2759|Eukaryota,38C38@33154|Opisthokonta,3NV4X@4751|Fungi,3QP34@4890|Ascomycota,3RSF7@4891|Saccharomycetes,3RYMA@4893|Saccharomycetaceae	4751|Fungi	UY	to Saccharomyces cerevisiae NMD5 (YJR132W)	NMD5	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0005049,GO:0005215,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0005737,GO:0005829,GO:0006403,GO:0006405,GO:0006406,GO:0006606,GO:0006611,GO:0006810,GO:0006886,GO:0006913,GO:0008104,GO:0008150,GO:0008152,GO:0008565,GO:0010467,GO:0012505,GO:0015031,GO:0015833,GO:0015931,GO:0016020,GO:0016021,GO:0017038,GO:0017076,GO:0019001,GO:0031224,GO:0031503,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032991,GO:0033036,GO:0033365,GO:0034399,GO:0034504,GO:0034613,GO:0035639,GO:0036094,GO:0042886,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0046907,GO:0050657,GO:0050658,GO:0051028,GO:0051168,GO:0051169,GO:0051170,GO:0051179,GO:0051234,GO:0051236,GO:0051641,GO:0051649,GO:0061608,GO:0070013,GO:0070727,GO:0071166,GO:0071426,GO:0071427,GO:0071702,GO:0071704,GO:0071705,GO:0072594,GO:0097159,GO:0097367,GO:0140104,GO:0140142,GO:1901265,GO:1901363	-	ko:K20223	ko04013,map04013	-	-	-	ko00000,ko00001,ko03009	1.I.1	-	-	Cse1,IBN_N,Xpo1
cor_124	9606.ENSP00000315654	0.0	905.0	COG2126@1|root,KOG3713@2759|Eukaryota,38HVN@33154|Opisthokonta,3BAUH@33208|Metazoa,3CZC8@33213|Bilateria,486V9@7711|Chordata,494ZK@7742|Vertebrata,3JE1X@40674|Mammalia,35M49@314146|Euarchontoglires,4M61G@9443|Primates,4N22Q@9604|Hominidae	33208|Metazoa	P	Ion channel	KCNG2	GO:0002791,GO:0003674,GO:0005215,GO:0005216,GO:0005244,GO:0005249,GO:0005251,GO:0005261,GO:0005267,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0008016,GO:0008076,GO:0008150,GO:0008324,GO:0009987,GO:0010646,GO:0010817,GO:0015075,GO:0015077,GO:0015079,GO:0015267,GO:0015318,GO:0015672,GO:0016020,GO:0016021,GO:0022803,GO:0022832,GO:0022836,GO:0022838,GO:0022839,GO:0022843,GO:0022857,GO:0022890,GO:0023051,GO:0030001,GO:0031224,GO:0031226,GO:0032879,GO:0032880,GO:0032991,GO:0034220,GO:0034702,GO:0034703,GO:0034705,GO:0044057,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0046883,GO:0050708,GO:0050789,GO:0050794,GO:0050796,GO:0051046,GO:0051049,GO:0051179,GO:0051223,GO:0051234,GO:0051239,GO:0055085,GO:0065007,GO:0065008,GO:0070201,GO:0071804,GO:0071805,GO:0071944,GO:0090087,GO:0090276,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0098797,GO:1902495,GO:1903522,GO:1903530,GO:1990351	-	ko:K04901	-	-	-	-	ko00000,ko04040	1.A.1.2	-	-	BTB_2,Ion_trans
