## Wed Dec 27 18:27:27 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_9vkhpcjy --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_9vkhpcjy --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_9vkhpcjy/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
158	4932.YLR277C	0.0	1535.0	COG1236@1|root,KOG1137@2759|Eukaryota,38E07@33154|Opisthokonta,3NWQM@4751|Fungi,3QPAG@4890|Ascomycota,3RTRF@4891|Saccharomycetes,3RZ40@4893|Saccharomycetaceae	4751|Fungi	A	to Saccharomyces cerevisiae YSH1 (YLR277C) and SYC1 (YOR179C)	YSH1	GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004540,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005847,GO:0005849,GO:0006139,GO:0006351,GO:0006353,GO:0006366,GO:0006369,GO:0006378,GO:0006379,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008380,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016071,GO:0016074,GO:0016787,GO:0016788,GO:0018130,GO:0019438,GO:0030846,GO:0030847,GO:0031123,GO:0031124,GO:0031126,GO:0031974,GO:0031981,GO:0032774,GO:0032991,GO:0034247,GO:0034470,GO:0034641,GO:0034645,GO:0034654,GO:0034660,GO:0042221,GO:0042493,GO:0043144,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043628,GO:0043631,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0046483,GO:0050896,GO:0070013,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0097659,GO:0098787,GO:0098789,GO:0140098,GO:1901360,GO:1901362,GO:1901576	-	ko:K14403	ko03015,map03015	-	-	-	ko00000,ko00001,ko01000,ko03019,ko03021	-	-	-	Beta-Casp,CPSF73-100_C,Lactamase_B,Lactamase_B_6,RMMBL
159	3702.AT5G17690.1	5.18e-292	800.0	KOG1911@1|root,KOG1911@2759|Eukaryota,37QKU@33090|Viridiplantae,3GFU6@35493|Streptophyta,3HSFB@3699|Brassicales	35493|Streptophyta	B	Chromo domain-containing protein	LHP1	GO:0000003,GO:0000228,GO:0000785,GO:0000790,GO:0000791,GO:0000792,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003682,GO:0003824,GO:0003933,GO:0003935,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005720,GO:0005737,GO:0006325,GO:0006342,GO:0006355,GO:0006950,GO:0006996,GO:0007275,GO:0008150,GO:0009266,GO:0009314,GO:0009409,GO:0009416,GO:0009507,GO:0009536,GO:0009628,GO:0009648,GO:0009653,GO:0009791,GO:0009825,GO:0009889,GO:0009890,GO:0009892,GO:0009909,GO:0009910,GO:0009987,GO:0010016,GO:0010048,GO:0010228,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016043,GO:0016049,GO:0016458,GO:0016787,GO:0016810,GO:0016814,GO:0019219,GO:0019222,GO:0019238,GO:0022414,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0035064,GO:0040007,GO:0040029,GO:0040030,GO:0042393,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043565,GO:0044092,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044454,GO:0044464,GO:0045814,GO:0045857,GO:0045892,GO:0045934,GO:0048367,GO:0048519,GO:0048523,GO:0048573,GO:0048580,GO:0048581,GO:0048608,GO:0048731,GO:0048831,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051093,GO:0051171,GO:0051172,GO:0051239,GO:0051241,GO:0051252,GO:0051253,GO:0051276,GO:0060255,GO:0061458,GO:0065007,GO:0065009,GO:0070013,GO:0071840,GO:0080090,GO:0097159,GO:0140030,GO:0140034,GO:1901363,GO:1902679,GO:1903506,GO:1903507,GO:2000026,GO:2000112,GO:2000113,GO:2000241,GO:2000242,GO:2001141	-	ko:K11453	-	-	-	-	ko00000,ko03036	-	-	-	Chromo
160	3702.AT5G61420.2	4.04e-265	726.0	COG5147@1|root,KOG0048@2759|Eukaryota,37ZR9@33090|Viridiplantae,3GIZK@35493|Streptophyta,3HVBF@3699|Brassicales	35493|Streptophyta	K	Transcription factor	-	GO:0000162,GO:0000981,GO:0000988,GO:0000989,GO:0001067,GO:0001076,GO:0001101,GO:0001134,GO:0001135,GO:0002213,GO:0002376,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005911,GO:0006082,GO:0006109,GO:0006355,GO:0006357,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006790,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0006970,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009267,GO:0009308,GO:0009309,GO:0009314,GO:0009414,GO:0009415,GO:0009416,GO:0009506,GO:0009605,GO:0009607,GO:0009611,GO:0009617,GO:0009620,GO:0009625,GO:0009628,GO:0009642,GO:0009644,GO:0009651,GO:0009682,GO:0009719,GO:0009723,GO:0009725,GO:0009733,GO:0009737,GO:0009739,GO:0009751,GO:0009753,GO:0009755,GO:0009759,GO:0009819,GO:0009867,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009968,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010104,GO:0010105,GO:0010438,GO:0010439,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0010646,GO:0010648,GO:0010675,GO:0014070,GO:0016043,GO:0016053,GO:0016143,GO:0016144,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019748,GO:0019752,GO:0019757,GO:0019758,GO:0019760,GO:0019761,GO:0023051,GO:0023052,GO:0023057,GO:0030054,GO:0030154,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031667,GO:0031668,GO:0031669,GO:0031930,GO:0032502,GO:0032870,GO:0033036,GO:0033037,GO:0033554,GO:0033993,GO:0034641,GO:0042221,GO:0042343,GO:0042401,GO:0042430,GO:0042435,GO:0042493,GO:0042545,GO:0042594,GO:0042742,GO:0042762,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043255,GO:0043436,GO:0043455,GO:0043565,GO:0044106,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0044550,GO:0045087,GO:0045229,GO:0045893,GO:0045935,GO:0046219,GO:0046394,GO:0046483,GO:0046677,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048585,GO:0048869,GO:0050789,GO:0050794,GO:0050832,GO:0050896,GO:0051171,GO:0051173,GO:0051179,GO:0051252,GO:0051254,GO:0051641,GO:0051704,GO:0051707,GO:0051716,GO:0052386,GO:0052482,GO:0052542,GO:0052543,GO:0052544,GO:0052545,GO:0055044,GO:0060255,GO:0062012,GO:0065007,GO:0065009,GO:0070297,GO:0070298,GO:0070727,GO:0070887,GO:0071229,GO:0071310,GO:0071395,GO:0071495,GO:0071496,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0080090,GO:0080134,GO:0097159,GO:0097305,GO:0098542,GO:0140110,GO:1900376,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1901657,GO:1901659,GO:1901700,GO:1901701,GO:1902531,GO:1902532,GO:1902680,GO:1903506,GO:1903508,GO:1905255,GO:2000070,GO:2000112,GO:2001141	-	ko:K09422	-	-	-	-	ko00000,ko03000	-	-	-	Myb_DNA-binding
161	3702.AT4G22745.1	2.43e-144	407.0	KOG4161@1|root,KOG4161@2759|Eukaryota,37UG7@33090|Viridiplantae,3GIRH@35493|Streptophyta,3HYQ3@3699|Brassicales	35493|Streptophyta	BK	methyl-CpG-binding domain-containing protein	-	GO:0000166,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0008327,GO:0036094,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044424,GO:0044464,GO:0097159,GO:1901265,GO:1901363	-	-	-	-	-	-	-	-	-	-	MBD,zf-CW
162	4932.YGL127C	1.15e-91	267.0	COG5088@1|root,KOG4086@2759|Eukaryota,3A9E3@33154|Opisthokonta,3P7MQ@4751|Fungi,3RJXZ@4890|Ascomycota,3RV1F@4891|Saccharomycetes,3S1KC@4893|Saccharomycetaceae	4751|Fungi	K	Component of the Mediator complex, a coactivator involved in the regulated transcription of nearly all RNA polymerase II-dependent genes. Mediator functions as a bridge to convey information from gene-specific regulatory proteins to the basal RNA polymerase II transcription machinery. Mediator is recruited to promoters by direct interactions with regulatory proteins and serves as a scaffold for the assembly of a functional preinitiation complex with RNA polymerase II and the general transcription factors	SOH1	GO:0000003,GO:0000280,GO:0000428,GO:0000819,GO:0003674,GO:0003712,GO:0003713,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005667,GO:0006139,GO:0006259,GO:0006281,GO:0006310,GO:0006311,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007049,GO:0007059,GO:0007135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0016043,GO:0016070,GO:0016591,GO:0016592,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0022402,GO:0022414,GO:0030880,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032774,GO:0032991,GO:0033554,GO:0034641,GO:0034645,GO:0034654,GO:0035822,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044798,GO:0045132,GO:0045144,GO:0045935,GO:0046483,GO:0048285,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051276,GO:0051321,GO:0051716,GO:0055029,GO:0060255,GO:0061695,GO:0061982,GO:0061983,GO:0065007,GO:0070013,GO:0070192,GO:0070847,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0090575,GO:0097659,GO:0098813,GO:0140013,GO:0140110,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1902680,GO:1903046,GO:1903506,GO:1903508,GO:1990234,GO:2000112,GO:2001141	-	ko:K15153	-	-	-	-	ko00000,ko03021	-	-	-	Med31
163	8364.ENSXETP00000040254	0.0	1635.0	KOG0973@1|root,KOG0973@2759|Eukaryota,38DG9@33154|Opisthokonta,3BF0C@33208|Metazoa,3CYG3@33213|Bilateria,480VF@7711|Chordata,491DJ@7742|Vertebrata	33208|Metazoa	B	regulation of chromatin silencing	HIRA	GO:0000003,GO:0000228,GO:0000785,GO:0000790,GO:0001503,GO:0001649,GO:0001673,GO:0001674,GO:0003674,GO:0003682,GO:0003700,GO:0003712,GO:0003714,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0006323,GO:0006325,GO:0006333,GO:0006334,GO:0006336,GO:0006338,GO:0006355,GO:0006357,GO:0006996,GO:0006997,GO:0007275,GO:0007338,GO:0007369,GO:0008150,GO:0009566,GO:0009653,GO:0009790,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0016043,GO:0016604,GO:0016605,GO:0019219,GO:0019222,GO:0019953,GO:0022414,GO:0022607,GO:0030154,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031491,GO:0031497,GO:0031935,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032991,GO:0033043,GO:0033044,GO:0034622,GO:0034724,GO:0034728,GO:0035039,GO:0035041,GO:0035042,GO:0042585,GO:0042692,GO:0043044,GO:0043073,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043486,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044451,GO:0044454,GO:0044464,GO:0044703,GO:0044877,GO:0045934,GO:0048519,GO:0048523,GO:0048598,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051128,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051276,GO:0051704,GO:0060255,GO:0060968,GO:0061061,GO:0065003,GO:0065004,GO:0065007,GO:0070013,GO:0070925,GO:0071103,GO:0071824,GO:0071840,GO:0080090,GO:0140110,GO:1902275,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2001141	-	ko:K11293	-	-	-	-	ko00000,ko03036	-	-	-	HIRA_B,Hira,WD40
164	9593.ENSGGOP00000005876	1.17e-267	733.0	28M54@1|root,2QTMZ@2759|Eukaryota,38E0E@33154|Opisthokonta,3BMUZ@33208|Metazoa,3D4QN@33213|Bilateria,488XY@7711|Chordata,495FG@7742|Vertebrata,3JB2J@40674|Mammalia,35APC@314146|Euarchontoglires,4MIN4@9443|Primates,4N2GZ@9604|Hominidae	33208|Metazoa	K	negative regulation of lipopolysaccharide-mediated signaling pathway	NFKBIL1	GO:0001817,GO:0001818,GO:0002237,GO:0002682,GO:0002683,GO:0002831,GO:0002832,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006355,GO:0007154,GO:0007165,GO:0007249,GO:0008104,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0009889,GO:0009966,GO:0009968,GO:0009987,GO:0010033,GO:0010468,GO:0010556,GO:0010646,GO:0010648,GO:0019219,GO:0019222,GO:0023051,GO:0023052,GO:0023057,GO:0031323,GO:0031326,GO:0031347,GO:0031664,GO:0031665,GO:0032088,GO:0032101,GO:0032102,GO:0032496,GO:0032680,GO:0032720,GO:0033036,GO:0033993,GO:0034121,GO:0034122,GO:0035556,GO:0042221,GO:0042994,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043433,GO:0043900,GO:0043901,GO:0044092,GO:0044424,GO:0044444,GO:0044464,GO:0045088,GO:0045185,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050776,GO:0050789,GO:0050794,GO:0050896,GO:0051090,GO:0051171,GO:0051179,GO:0051220,GO:0051235,GO:0051239,GO:0051241,GO:0051252,GO:0051704,GO:0051707,GO:0051716,GO:0060255,GO:0065007,GO:0065008,GO:0065009,GO:0070887,GO:0071216,GO:0071219,GO:0071222,GO:0071310,GO:0071396,GO:0080090,GO:0080134,GO:1901700,GO:1901701,GO:1903506,GO:1903555,GO:1903556,GO:2000112,GO:2001141	-	ko:K09256	-	-	-	-	ko00000,ko03000,ko03110	-	-	-	Ank,Ank_4
165	7227.FBpp0073142	0.0	1808.0	KOG4156@1|root,KOG4156@2759|Eukaryota,39H73@33154|Opisthokonta,3BJCN@33208|Metazoa,3CVDS@33213|Bilateria,41YTB@6656|Arthropoda,3SM34@50557|Insecta,450CZ@7147|Diptera,45S9Y@7214|Drosophilidae	33208|Metazoa	DT	mitotic DNA replication checkpoint	CLSPN	GO:0000075,GO:0000076,GO:0000077,GO:0000217,GO:0000278,GO:0001932,GO:0001934,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005794,GO:0006139,GO:0006259,GO:0006260,GO:0006464,GO:0006468,GO:0006508,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0007049,GO:0007093,GO:0007095,GO:0007346,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009893,GO:0009987,GO:0010389,GO:0010562,GO:0010564,GO:0010604,GO:0010948,GO:0010972,GO:0010997,GO:0012505,GO:0016310,GO:0016579,GO:0018105,GO:0018193,GO:0018209,GO:0019220,GO:0019222,GO:0019538,GO:0022402,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031570,GO:0031572,GO:0031974,GO:0031981,GO:0032147,GO:0032268,GO:0032270,GO:0033314,GO:0033554,GO:0033674,GO:0034641,GO:0034645,GO:0036211,GO:0042325,GO:0042327,GO:0043085,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043549,GO:0044093,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0044773,GO:0044774,GO:0044818,GO:0044877,GO:0045786,GO:0045859,GO:0045860,GO:0045930,GO:0045937,GO:0046483,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051174,GO:0051246,GO:0051247,GO:0051338,GO:0051347,GO:0051716,GO:0051726,GO:0060255,GO:0065007,GO:0065009,GO:0070013,GO:0070646,GO:0070647,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901576,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902749,GO:1902750,GO:1903047	-	-	-	-	-	-	-	-	-	-	-
167	3702.AT4G22950.1	2.2e-143	405.0	COG5068@1|root,KOG0014@2759|Eukaryota,37U7H@33090|Viridiplantae,3GI9A@35493|Streptophyta,3HXIG@3699|Brassicales	35493|Streptophyta	K	Agamous-like	-	GO:0000003,GO:0001067,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006355,GO:0006950,GO:0007275,GO:0008150,GO:0009266,GO:0009409,GO:0009628,GO:0009653,GO:0009791,GO:0009888,GO:0009889,GO:0010015,GO:0010048,GO:0010073,GO:0010074,GO:0010075,GO:0010076,GO:0010082,GO:0010228,GO:0010468,GO:0010556,GO:0010817,GO:0019219,GO:0019222,GO:0019827,GO:0022414,GO:0022622,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0032879,GO:0040008,GO:0040034,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044212,GO:0044424,GO:0044464,GO:0048364,GO:0048506,GO:0048507,GO:0048509,GO:0048510,GO:0048608,GO:0048638,GO:0048731,GO:0048856,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051049,GO:0051171,GO:0051239,GO:0051252,GO:0060255,GO:0061458,GO:0065007,GO:0065008,GO:0080090,GO:0097159,GO:0098727,GO:0099402,GO:0140110,GO:1901363,GO:1903506,GO:1905392,GO:2000012,GO:2000026,GO:2000112,GO:2000280,GO:2001141	-	ko:K09260	ko04013,ko04022,ko04371,ko05418,map04013,map04022,map04371,map05418	-	-	-	ko00000,ko00001,ko03000	-	-	-	K-box,SRF-TF
168	10042.XP_006995242.1	5.51e-123	350.0	COG1095@1|root,KOG3298@2759|Eukaryota,39RVR@33154|Opisthokonta,3BB10@33208|Metazoa,3D0IW@33213|Bilateria,47Z9J@7711|Chordata,494HW@7742|Vertebrata,3JAEQ@40674|Mammalia,35A9M@314146|Euarchontoglires,4PZVH@9989|Rodentia	33208|Metazoa	K	DNA-directed RNA polymerase II subunit RPB7	POLR2G	GO:0000291,GO:0000375,GO:0000377,GO:0000398,GO:0000428,GO:0000932,GO:0000956,GO:0003674,GO:0003676,GO:0003677,GO:0003697,GO:0003723,GO:0003727,GO:0003824,GO:0003899,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005665,GO:0005737,GO:0006139,GO:0006259,GO:0006281,GO:0006283,GO:0006289,GO:0006351,GO:0006352,GO:0006354,GO:0006366,GO:0006367,GO:0006368,GO:0006370,GO:0006396,GO:0006397,GO:0006401,GO:0006402,GO:0006417,GO:0006446,GO:0006725,GO:0006807,GO:0006915,GO:0006950,GO:0006974,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0008150,GO:0008152,GO:0008219,GO:0008380,GO:0008543,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009301,GO:0009452,GO:0009719,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009894,GO:0009896,GO:0009987,GO:0010033,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010605,GO:0010608,GO:0010628,GO:0010629,GO:0012501,GO:0016070,GO:0016071,GO:0016073,GO:0016591,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019439,GO:0023052,GO:0030880,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031329,GO:0031331,GO:0031369,GO:0031974,GO:0031981,GO:0032268,GO:0032270,GO:0032774,GO:0032991,GO:0033554,GO:0034062,GO:0034248,GO:0034250,GO:0034641,GO:0034645,GO:0034654,GO:0034655,GO:0034660,GO:0035770,GO:0036260,GO:0036464,GO:0042221,GO:0042795,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044270,GO:0044271,GO:0044344,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044464,GO:0045727,GO:0045935,GO:0045948,GO:0046483,GO:0046700,GO:0048518,GO:0048519,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051252,GO:0051254,GO:0051716,GO:0055029,GO:0060147,GO:0060211,GO:0060213,GO:0060255,GO:0060964,GO:0060966,GO:0060968,GO:0061013,GO:0061014,GO:0061695,GO:0065007,GO:0070013,GO:0070848,GO:0070887,GO:0071310,GO:0071363,GO:0071495,GO:0071704,GO:0071774,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0097747,GO:0098781,GO:0140098,GO:1900151,GO:1900153,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901575,GO:1901576,GO:1902494,GO:1903311,GO:1903313,GO:1990234,GO:1990904,GO:2000112	2.1.1.43	ko:K03015,ko:K09186	ko00230,ko00240,ko00310,ko01100,ko03020,ko04934,ko05016,ko05169,ko05202,map00230,map00240,map00310,map01100,map03020,map04934,map05016,map05169,map05202	M00180	R00435,R00441,R00442,R00443,R03875,R03938,R04866,R04867	RC00003,RC00060,RC00181,RC00496,RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03000,ko03019,ko03021,ko03036,ko03400	-	-	-	S1,SHS2_Rpb7-N
169	6239.C33H5.12a	3.59e-60	192.0	KOG0107@1|root,KOG0107@2759|Eukaryota,38GC1@33154|Opisthokonta,3BDBJ@33208|Metazoa,3CY37@33213|Bilateria,40G8C@6231|Nematoda,1KZ6Y@119089|Chromadorea,412G7@6236|Rhabditida	33208|Metazoa	A	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	rsp-6	GO:0000003,GO:0000375,GO:0000377,GO:0000381,GO:0000398,GO:0000785,GO:0001178,GO:0003006,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0006139,GO:0006355,GO:0006357,GO:0006396,GO:0006397,GO:0006725,GO:0006807,GO:0007275,GO:0007548,GO:0008150,GO:0008152,GO:0008380,GO:0008406,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0016071,GO:0019219,GO:0019222,GO:0022414,GO:0031323,GO:0031326,GO:0031440,GO:0031554,GO:0032501,GO:0032502,GO:0034641,GO:0035327,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043244,GO:0043254,GO:0043484,GO:0044087,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044427,GO:0044446,GO:0044464,GO:0045137,GO:0045292,GO:0046483,GO:0048024,GO:0048513,GO:0048608,GO:0048731,GO:0048856,GO:0050684,GO:0050789,GO:0050794,GO:0051128,GO:0051171,GO:0051252,GO:0060255,GO:0060260,GO:0061458,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1903311,GO:1903506,GO:2000112,GO:2000142,GO:2001141	-	ko:K12892,ko:K12896	ko03040,ko05168,map03040,map05168	-	-	-	ko00000,ko00001,ko03041	-	-	-	RRM_1,zf-CCHC
170	10090.ENSMUSP00000031227	0.0	937.0	28T7T@1|root,2QUAZ@2759|Eukaryota,38E0T@33154|Opisthokonta,3BBQ0@33208|Metazoa,3D2W1@33213|Bilateria,487RB@7711|Chordata,494A6@7742|Vertebrata,3J4F4@40674|Mammalia,358ZR@314146|Euarchontoglires,4Q3XK@9989|Rodentia	33208|Metazoa	K	A-kinase anchoring protein 95 (AKAP95)	ZNF326	GO:0000993,GO:0001098,GO:0001099,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006139,GO:0006355,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0008380,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016070,GO:0016363,GO:0019219,GO:0019222,GO:0019899,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032784,GO:0032991,GO:0034399,GO:0034641,GO:0043167,GO:0043169,GO:0043170,GO:0043175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043484,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0044609,GO:0044877,GO:0045893,GO:0045935,GO:0046483,GO:0046872,GO:0046914,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0070013,GO:0070063,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	ko:K13204	-	-	-	-	ko00000,ko03041	-	-	-	AKAP95
